,time,velocity,distance
1843,144227776.0,28255.870689678588,157607264730.92276
1844,145305776.0,28702.482538570894,155140030254.16687
1845,146383776.0,29198.923693791054,152500261994.1101
1846,147461776.0,29727.926917522862,149796386305.8552
1847,148539776.0,30267.799867482056,147151819955.2587
1848,149617776.0,30792.443847756724,144700669082.74847
1849,150695776.0,31272.171551663923,142580307095.6096
1850,151773776.0,31675.65981094221,140920704479.7424
1851,152851776.0,31973.1491278949,139831400214.5772
1852,153929776.0,32140.530320196223,139388263153.85498
1853,155007776.0,32163.380792430715,139623096026.69858
1854,156085776.0,32039.68247133721,140518976755.43262
1855,157163776.0,31780.21992230304,142012759507.56152
1856,158241776.0,31406.50321075361,144003962667.9958
1857,159319776.0,30947.002369406982,146367474018.71378
1858,160397776.0,30432.9521143781,148966929568.03732
1859,161475776.0,29894.812502399727,151666265233.60635
1860,162553776.0,29359.925471891434,154338167523.77054
1861,163631776.0,28851.376703699112,156869282990.62183
1862,164709776.0,28387.769954891275,159162741680.7821
1863,165787776.0,27983.548665730694,161138800433.81396
1864,166865776.0,27649.560706895198,162734372763.10944
1865,167943776.0,27393.6638303841,163902046643.27963
1866,169021776.0,27221.259567450237,164609007162.97284
1867,170099776.0,27135.704897480868,164836127134.59714
1868,171177776.0,27138.585447968173,164577377168.4998
1869,172255776.0,27229.848895775,163839630757.7831
1870,173333776.0,27407.80047636095,162642886140.9973
1871,174411776.0,27668.9605102528,161020880048.68332
1872,175489776.0,28007.782028902773,159022013668.00687
1873,176567776.0,28416.23036724044,156710433248.8273
1874,177645776.0,28883.24252129507,154166993513.35477
1875,178723776.0,29394.12006667098,151489675522.3726
1876,179801776.0,29929.972956197045,148792845480.1639
1877,180879776.0,30467.42326082905,146204579812.53128
1878,181957776.0,30978.879019945576,143861256224.0355
1879,183035776.0,31433.743932262423,141898886120.52277
1880,184113776.0,31800.843821527666,140441390883.1597
1881,185191776.0,32052.0317832977,139587179029.6421
1882,186269776.0,32166.393301550783,139396593138.2345
1883,187347776.0,32133.938579275287,139883374253.46338
1884,188425776.0,31957.533632819293,141012628592.40063
1885,189503776.0,31652.335196005657,142705925818.93808
1886,190581776.0,31242.94985997824,144851977661.83078
1887,191659776.0,30759.35691681791,147319950345.44583
1888,192737776.0,30232.856914947046,149972391419.37518
1889,193815776.0,29692.9486992376,152675701983.3127
1890,194893776.0,29165.4578360312,155307342825.69315
1891,195971776.0,28671.782254349986,157759951941.945
1892,197049776.0,28228.91263729264,159943067755.51382
1893,198127776.0,27849.875314422487,161783273537.50558
1894,199205776.0,27544.33055444537,163223475470.4309
1895,200283776.0,27319.160423234895,164221845177.94644
1896,201361776.0,27178.960508242035,164750781309.08768
1897,202439776.0,27126.400535745186,164796106675.3688
1898,203517776.0,27162.445059802518,164356620503.16074
1899,204595776.0,27286.435093292428,163444059424.88724
1900,205673776.0,27496.03215052178,162083471499.40146
1901,206751776.0,27787.023628273164,160313959638.19928
1902,207829776.0,28152.9880486678,158189689108.53287
1903,208907776.0,28584.826170477267,155780963603.167
1904,209985776.0,29070.186438428616,153175044290.36328
1905,211063776.0,29592.85882714269,150476215825.95032
1906,212141776.0,30132.28583770305,147804418140.80026
1907,213219776.0,30663.438450333913,145291635843.52448
1908,214297776.0,31157.39767640677,143075303169.7389
1909,215375776.0,31582.99801471737,141288414511.07358
1910,216453776.0,31909.724835106997,140046936082.3451
1911,217531776.0,32111.644321402877,139436354922.64923
1912,218609776.0,32171.567088507334,139500265509.0203
1913,219687776.0,32084.214558868935,140234055705.46765
1914,220765776.0,31857.25528705037,141585590605.00705
1915,221843776.0,31509.809074212204,143462682059.55945
1916,222921776.0,31068.994661245342,145745130851.18503
1917,223999776.0,30565.72399129691,148298212769.45795
1918,225077776.0,30030.923148995604,150984860928.9136
1919,226155776.0,29492.86942270371,153674948162.13712
1920,227233776.0,28975.770089010894,156251278576.83554
1921,228311776.0,28499.34183519394,158612714432.57816
1922,229389776.0,28079.026979720165,160675215514.90033
1923,230467776.0,27726.52014825924,162371585132.3436
1924,231545776.0,27450.377141294644,163650570566.9083
1925,232623776.0,27256.57351047614,164475779575.79987
1926,233701776.0,27148.9494622659,164824710792.83292
1927,234779776.0,27129.518352110306,164688073818.60718
1928,235857776.0,27198.635073470155,164069490992.29865
1929,236935776.0,27355.026155035936,162985614875.73685
1930,238013776.0,27595.68216568432,161466648461.99078
1931,239091776.0,27915.610666198598,159557203822.08725
1932,240169776.0,28307.449761828146,157317364184.18845
1933,241247776.0,28760.95448497494,154823710315.5364
1934,242325776.0,29262.398401022867,152169925970.03027
1935,243403776.0,29793.988929577026,149466416169.85336
1936,244481776.0,30333.48024291317,146838196946.58246
1937,245559776.0,30854.269847416515,144420241427.78973
1938,246637776.0,31326.33955955926,142349650204.30484
1939,247715776.0,31718.36231827075,140754619447.62924
1940,248793776.0,32001.041478591338,139741246474.03424
1941,249871776.0,32151.25238878704,139380466123.08484
1942,250949776.0,32155.98644391835,139698220235.61682
1943,252027776.0,32014.82579099554,140671641538.43988
1944,253105776.0,31740.025754079412,142232423678.1858
1945,254183776.0,31354.172777974032,144276340077.22113
1946,255261776.0,30886.29637894228,146676197484.7936
1947,256339776.0,30367.705037618176,149295103031.8725
1948,257417776.0,29828.57656505095,151997678452.92914
1949,258495776.0,29295.770462027525,154658102328.68484
1950,259573776.0,28791.82069030326,157164951676.16556
1951,260651776.0,28334.796318818575,159423450384.8663
1952,261729776.0,27938.66732940837,161355937498.1974
1953,262807776.0,27613.88319078256,162901305813.48077
1954,263885776.0,27367.97404704344,164013989070.5877
1955,264963776.0,27206.071433085584,164662893684.47552
1956,266041776.0,27131.3033913822,164830522183.632
1957,267119776.0,27145.050459398983,164512428872.6049
1958,268197776.0,27247.062078368443,163717075778.2545
1959,269275776.0,27435.435251834777,162466104851.098
1960,270353776.0,27706.455025739648,160794995556.49615
1961,271431776.0,28054.294916656476,158754020179.36667
1962,272509776.0,28470.58030708781,156409327436.34296
1963,273587776.0,28943.835770529357,153843865621.46997
1964,274665776.0,29458.876312026434,151157695182.34656
1965,275743776.0,29996.269699302487,148467054534.946
1966,276821776.0,30532.09153952164,145901391083.5644
1967,277899776.0,31038.29410301679,143597571101.51166
1968,278977776.0,31484.05397881401,141690806752.35275
1969,280055776.0,31838.354277395505,140302624945.7048
1970,281133776.0,32073.706651726883,139527392230.83316
1971,282211776.0,32170.36150752437,139420085002.9399
1972,283289776.0,32119.847589298664,139988445492.70978
1973,284367776.0,31926.61965295439,141191834355.90198
1974,285445776.0,31607.182256532218,142947135699.80573
1975,286523776.0,31187.030425395253,145139931213.91623
1976,287601776.0,30696.510629556076,147637915625.59232
1977,288679776.0,30166.84590579329,150303608558.67184
1978,289757776.0,29627.16025533064,153004446069.8935
1979,290835776.0,29102.757801960786,155619583727.8569
1980,291913776.0,28614.483475859724,158043677784.54993
1981,292991776.0,28178.81291748317,160188371669.78113
1982,294069776.0,27808.326668896323,161982299274.0299
1983,295147776.0,27512.314216588304,163370297146.96936
1984,296225776.0,27297.353378960543,164312333485.29932
1985,297303776.0,27167.78711231315,164782489261.00092
1986,298381776.0,27126.06713113103,164768194022.8231
1987,299459776.0,27172.957432140374,164269826455.42303
1988,300537776.0,27307.599023105136,163300726683.7047
1989,301615776.0,27527.437074895992,161887618969.8411
1990,302693776.0,27828.0091525414,160071394662.73123
1991,303771776.0,28202.593413918723,157908140827.57336
1992,304849776.0,28641.724571261504,155470205404.08984
1993,305927776.0,29132.61026637008,152846954394.8165
1994,307005776.0,29658.52945217856,150144702229.70016
1995,308083776.0,30198.372669554643,147485113312.98068
1996,309161776.0,30726.584743408614,145001260960.1241
1997,310239776.0,31213.85850405612,142830631539.20966
1998,311317776.0,31628.92750073232,141104849054.15103
1999,312395776.0,31941.612727794527,139936856430.1441
2000,313473776.0,32126.83587897556,139407543705.95203
2001,314551776.0,32168.731231077956,139554805682.14865
2002,315629776.0,32063.602493335384,140368020476.1554
2003,316707776.0,31820.650596833755,141789622703.4521
2004,317785776.0,31460.18896295701,143723283819.88898
2005,318863776.0,31010.02839315352,146046303050.30792
2006,319941776.0,30501.26717405158,148623062471.8801
2007,321019776.0,29964.623947290904,151316913425.0628
2008,322097776.0,29427.93005369642,153999055512.69055
2009,323175776.0,28914.84851041708,156554142934.196
2010,324253776.0,28444.551369588724,158883110919.5922
2011,325331776.0,28031.989799586314,160904015883.72238
2012,326409776.0,27688.440998721097,162551671185.44748
2013,327487776.0,27422.116341672114,163776703855.56427
2014,328565776.0,27238.708361887486,164544471907.48218
2015,329643776.0,27141.819602312396,164834122801.23196
2016,330721776.0,27133.253925211768,164637956723.87253
2017,331799776.0,27213.167836333556,163961178476.01355
2018,332877776.0,27380.083728545498,162822065949.35092
2019,333955776.0,27630.765312033473,161252536456.13815
2020,335033776.0,27959.953355776335,159299039300.98218
2021,336111776.0,28359.962589921197,157023628873.36636
2022,337189776.0,28820.154561115603,154504963542.0287
2023,338267776.0,29326.334173549523,151838824389.83817
2024,339345776.0,29860.177339037928,149137564446.34882
2025,340423776.0,30398.885745317657,146527729936.30066
2026,341501776.0,30915.366823896853,144145043452.44794
2027,342579776.0,31379.303065190044,142126165776.88907
2028,343657776.0,31759.41422796009,140597317624.66486
2029,344735776.0,32026.930060233793,139660954344.2016
2030,345813776.0,32159.771414859697,139382925391.25015
2031,346891776.0,32146.382132378192,139783252824.29398
2032,347969776.0,31987.945889752747,140833176188.05954
2033,349047776.0,31698.15242004043,142459375209.28088
2034,350125776.0,31300.60446236716,144554077028.4231
2035,351203776.0,30824.827133209536,146988209693.8958
2036,352281776.0,30302.150886216456,149624521294.3531
2037,353359776.0,29762.438505807957,152328440166.2734
2038,354437776.0,29232.052331410967,154975708883.73755
2039,355515776.0,28732.97296032787,157456867665.1229
2040,356593776.0,28282.740613339378,159679240336.96094
2041,357671776.0,27894.860715608706,161567238998.2926
2042,358749776.0,27579.393465577574,163061720031.12515
2043,359827776.0,27343.549251375058,164118946592.5414
2044,360905776.0,27192.195539420674,164709533086.05096
2045,361983776.0,27128.235258986173,164817603497.06592
2046,363061776.0,27152.845583752463,164440293641.11462
2047,364139776.0,27265.577381370324,163587658205.0238
2048,365217776.0,27464.31701429495,162282992835.47797
2049,366295776.0,27745.109738126175,160563534288.51492
2050,367373776.0,28101.842962174436,158481442576.62347
2051,368451776.0,28525.79373691045,156104883303.26245
2052,369529776.0,29005.064912433525,153518903819.2147
2053,370607776.0,29523.976575430683,150825630918.26367
2054,371685776.0,30062.550232209476,148143131642.62643
2055,372763776.0,30596.320105386363,145602138029.6729
2056,373841776.0,31096.80260545099,143339868277.63586
2057,374919776.0,31532.986109660058,141490552682.03995
2058,375997776.0,31874.067773665425,140173117781.66357
2059,377075776.0,32093.28260450397,139477700302.6081
2060,378153776.0,32172.100772246937,139453789542.9019
2061,379231776.0,32103.59520317535,140103111206.25906
2062,380309776.0,31893.795794311936,141379371475.79306
2063,381387776.0,31560.507504571087,143194940768.11118
2064,382465776.0,31130.049986431568,145432476094.07562
2065,383543776.0,30633.076116719214,147958394070.25742
2066,384621776.0,30100.686427590863,150635338779.51874
2067,385699776.0,29561.60447170842,153331883037.42007
2068,386777776.0,29040.603776515403,155928933044.13794
2069,387855776.0,28557.978044210933,158323184609.7629
2070,388933776.0,28129.695290921012,160428385357.3921
2071,390011776.0,27767.89951085245,162175207337.17722
2072,391089776.0,27481.51818180892,163510400967.79172
2073,392167776.0,27276.83204975823,164395715467.71393
2074,393245776.0,27157.936586511376,164806902519.03583
2075,394323776.0,27127.06852852996,164732992350.68628
2076,395401776.0,27184.792266017295,164175943292.07425
2077,396479776.0,27330.04769113433,163150705370.79947
2078,397557776.0,27560.0604363827,161685690952.31674
2079,398635776.0,27870.112928939292,159823595528.88196
2080,399713776.0,28253.175643303624,157622444385.21103
2081,400791776.0,28699.40837407227,155156641721.71234
2082,401869776.0,29195.568725544406,152517658204.54514
2083,402947776.0,29724.417401776835,149813815058.63995
2084,404025776.0,30264.29168665702,147168442891.08896
2085,405103776.0,30789.12022486023,144715598974.7039
2086,406181776.0,31269.234383717117,142592666575.0966
2087,407259776.0,31673.312889523906,140929704218.73074
2088,408337776.0,31971.573789326947,139836426782.56055
2089,409415776.0,32139.85774791088,139388958965.9808
2090,410493776.0,32163.668603416165,139619410712.33
2091,411571776.0,32040.903701062714,140511174677.7954
2092,412649776.0,31782.268639430404,142001381079.5787
2093,413727776.0,31409.21451876068,143989751256.83582
2094,414805776.0,30950.179484732394,146351288397.8513
2095,415883776.0,30436.392314785233,148949661219.40134
2096,416961776.0,29898.32648693889,151648772942.0834
2097,418039776.0,29363.348511214816,154321233485.87628
2098,419117776.0,28854.57275858595,156853588578.5674
2099,420195776.0,28390.631082890566,159148858057.5031
2100,421273776.0,27985.991963206987,161127188719.82678
2101,422351776.0,27651.524431956645,162725389265.48846
2102,423429776.0,27395.10369943897,163895949868.24692
2103,424507776.0,27222.145722371024,164605964455.70132
2104,425585776.0,27136.01973598705,164836219648.14005
2105,426663776.0,27138.322358510173,164580602458.1937
2106,427741776.0,27229.01188666633,163845902701.3556
2107,428819776.0,27406.40469076132,162652032193.00168
2108,429897776.0,27667.033636530003,161032636149.1699
2109,430975776.0,28005.366616019106,159036017537.87238
2110,432053776.0,28413.38699919209,156726217412.5888
2111,433131776.0,28880.053645923763,154183980265.03207
2112,434209776.0,29390.693958583033,151507177184.71875
2113,435287776.0,29926.44678429655,148810074512.45642
2114,436365776.0,30463.963569006668,146220674083.85245
2115,437443776.0,30975.677336333287,143875324162.03772
2116,438521776.0,31431.00519417639,141910073324.59775
2117,439599776.0,31798.766531127178,140448963534.21487
2118,440677776.0,32050.781702122265,139590611167.36142
2119,441755776.0,32166.076349911484,139395638248.46277
2120,442833776.0,32134.581226780712,139878101441.44104
2121,443911776.0,31959.077934165423,141003412272.92163
2122,444989776.0,31654.650387137008,142693392149.3507
2123,446067776.0,31245.856000845404,144836923551.3181
2124,447145776.0,30762.652404930748,147303255744.2044
2125,448223776.0,30236.34238693139,149954942093.45862
2126,449301776.0,29696.44331462296,152658332059.02008
2127,450379776.0,29168.8075571516,155290798694.66748
2128,451457776.0,28674.8619113627,157744874212.8713
2129,452535776.0,28231.62417442747,159929986037.61465
2130,453613776.0,27852.144268959873,161772608964.22263
2131,454691776.0,27546.102158978047,163215546914.6486
2132,455769776.0,27320.396115436135,164216876325.27145
2133,456847776.0,27179.635209980926,164748906787.36148
2134,457925776.0,27126.500822453207,164797376192.59033
2135,459003776.0,27161.968233112253,164361000458.68445
2136,460081776.0,27285.38914329886,163451431815.43484
2137,461159776.0,27494.436605912408,162093630239.37082
2138,462237776.0,27784.91130786537,160326604751.44278
2139,463315776.0,28150.40771205379,158204419724.06897
2140,464393776.0,28581.845977419965,155797271389.59314
2141,465471776.0,29066.89791550064,153192309943.5821
2142,466549776.0,29589.380654052184,150493712422.07138
2143,467627776.0,30128.766187498368,147821326287.08203
2144,468705776.0,30660.053942036535,145307075938.78787
2145,469783776.0,31154.346543182426,143088388667.01517
2146,470861776.0,31580.48545077936,141298325788.23334
2147,471939776.0,31907.94032766156,140053007254.86234
2148,473017776.0,32110.734193604138,139438157734.68073
2149,474095776.0,32171.60919494799,139497669701.4613
2150,475173776.0,32085.203525657296,140227248380.98416
2151,476251776.0,31859.103877655038,141575048559.32028
2152,477329776.0,31512.365101688345,143449105634.54184
2153,478407776.0,31072.067078210177,145729358038.35693
2154,479485776.0,30569.109762413853,148281133790.3801
2155,480563776.0,30034.428546457213,150967347777.0116
2156,481641776.0,29496.32319785125,153657805288.49713
2157,482719776.0,28979.02915024851,156235214096.05215
2158,483797776.0,28502.29160540969,158598327511.58752
2159,484875776.0,28081.578772752633,160662994603.34045
2160,485953776.0,27728.60737895528,162361912274.9778
2161,487031776.0,27451.951515039596,163643728210.5261
2162,488109776.0,27257.601795011058,164471957453.83902
2163,489187776.0,27149.411094356776,164824011400.36053
2164,490265776.0,27129.40394692601,164690515645.88223
2165,491343776.0,27197.945832703263,164075009128.36603
2166,492421776.0,27353.77416204257,162994058916.6746
2167,493499776.0,27593.89157300314,161477777959.7191
2168,494577776.0,27913.319788718614,159570681887.49756
2169,495655776.0,28304.714051382158,157332750409.20093
2170,496733776.0,28757.850234460882,154840454982.7724
2171,497811776.0,29259.02675498831,152187368596.383
2172,498889776.0,29790.479318485297,149483792650.6282
2173,499967776.0,30329.991723069874,146854660511.16617
2174,501045776.0,30850.98818278202,144434902462.1807
2175,502123776.0,31323.467648898186,142361637605.3949
2176,503201776.0,31716.102419620118,140763160690.81982
2177,504279776.0,31999.570163930566,139745755573.5189
2178,505357776.0,32150.692929453053,139380621167.7482
2179,506435776.0,32156.386522234123,139694009998.0496
2180,507513776.0,32016.148406781685,140663367152.1948
2181,508591776.0,31742.15683271226,142220654857.53064
2182,509669776.0,31356.942462754974,144261839108.33945
2183,510747776.0,30889.506347894163,146659831332.70367
2184,511825776.0,30371.153827454207,149277762264.46304
2185,512903776.0,29832.077913879668,151980214396.72382
2186,513981776.0,29299.16347655704,154641285774.95786
2187,515059776.0,28794.973241508742,157149450752.25006
2188,516137776.0,28337.604026837842,159409822616.59155
2189,517215776.0,27941.050325846343,161344630815.36533
2190,518293776.0,27615.78221903655,162892664149.1743
2191,519371776.0,27369.346821575087,164008259424.0378
2192,520449776.0,27206.889707004448,164660232611.62308
2193,521527776.0,27131.55089905988,164831000503.27527
2194,522605776.0,27144.721764687387,164516033942.40585
2195,523683776.0,27246.162316341408,163723711081.79355
2196,524761776.0,27433.980757679565,162475586940.62048
2197,525839776.0,27704.4748620148,160807048714.4084
2198,526917776.0,28051.833305665332,158768269593.17566
2199,527995776.0,28467.6999097271,156425292319.7861
2200,529073776.0,28940.62157808429,153860954624.18283
2201,530151776.0,29455.43957942298,151175207588.90527
2202,531229776.0,29992.75081578986,148484191940.41263
2203,532307776.0,30528.66006236399,145917284884.36572
2204,533385776.0,31035.143622919168,143611330286.09128
2205,534463776.0,31481.389572569573,141701586981.252
2206,535541776.0,31836.37172576918,140309713298.93387
2207,536619776.0,32072.565678905557,139530293695.98904
2208,537697776.0,32170.15914747353,139418590690.60263
2209,538775776.0,32120.600061534613,139982663447.69836
2210,539853776.0,31928.259448481265,141182173470.04846
2211,540931776.0,31609.57154184074,142934247746.51013
2212,542009776.0,31189.98559305389,145124627921.64777
2213,543087776.0,30699.82968284817,147621081465.50803
2214,544165776.0,30170.3315301489,150286125615.92642
2215,545243776.0,29630.63505661535,152987139250.42154
2216,546321776.0,29106.07168487405,155603187117.61523
2217,547399776.0,28617.51510039878,158028818466.2937
2218,548477776.0,28181.46762261772,160175565712.9838
2219,549555776.0,27810.532839421223,161971954903.8592
2220,550633776.0,27514.019400999307,163362721193.8165
2221,551711776.0,27298.520879517695,164307738421.46194
2222,552789776.0,27168.393370294794,164780999130.12115
2223,553867776.0,27126.100008767367,164769848288.60516
2224,554945776.0,27172.41539752744,164274581284.68262
2225,556023776.0,27306.491224586898,163308453522.98587
2226,557101776.0,27525.784305530284,161898100572.35785
2227,558179776.0,27825.845718692333,160084319071.72333
2228,559257776.0,28199.969899799886,157923094320.84247
2229,560335776.0,28638.711391150737,155486666139.43222
2230,561413776.0,29129.301666382235,152864289509.14233
2231,562491776.0,29655.0472136712,150162172354.6129
2232,563569776.0,30194.868167677003,147501889544.0412
2233,564647776.0,30723.237342826436,145016459538.06702
2234,565725776.0,31210.86788086398,142843369781.12057
2235,566803776.0,31626.49798802272,141114321392.84384
2236,567881776.0,31939.92983313114,139942421870.7295
2237,568959776.0,32126.03867824104,139408807965.57227
2238,570037776.0,32168.887931066834,139551677309.7366
2239,571115776.0,32064.69745164498,140360724481.97736
2240,572193776.0,31822.5877475284,141778667439.67993
2241,573271776.0,31462.810254597593,143709391288.89188
2242,574349776.0,31013.14038496092,146030322042.2457
2243,575427776.0,30504.66746227919,148605884363.20816
2244,576505776.0,29968.121495578354,151299404142.15002
2245,577583776.0,29431.35734183774,153982008871.5646
2246,578661776.0,28918.06641247015,156538254104.96188
2247,579739776.0,28447.449015124843,158868965429.99805
2248,580817776.0,28034.481715602953,160892088829.78415
2249,581895776.0,27690.46326341551,162542332017.4713
2250,582973776.0,27423.622818996617,163770223303.14484
2251,584051776.0,27239.667565901895,164541028755.68253
2252,585129776.0,27142.212413092344,164833809124.97025
2253,586207776.0,27133.07221026549,164640780812.76315
2254,587285776.0,27212.413970013804,163967065105.21832
2255,588363776.0,27378.770999196786,162830853967.18723
2256,589441776.0,27628.919224386926,161263973964.57077
2257,590519776.0,27957.613840557235,159312777099.10605
2258,591597776.0,28357.18708679784,157039213412.19543
2259,592675776.0,28817.021798966198,154521831477.3815
2260,593753776.0,29322.94817984662,151856301926.6121
2261,594831776.0,29856.670726420725,149154875883.94543
2262,595909776.0,30395.4206737952,146544020687.2937
2263,596987776.0,30912.131413030278,144159422440.58276
2264,598065776.0,31376.500890773757,142137769380.91055
2265,599143776.0,31757.24556482871,140605391468.48648
2266,600221776.0,32025.566215865194,139664941078.54138
2267,601299776.0,32159.327324833535,139382539497.59827
2268,602377776.0,32146.895326001362,139778522244.36942
2269,603455776.0,31989.36937850402,140824438150.39478
2270,604533776.0,31700.364255163047,142447227560.78534
2271,605611776.0,31303.430200302784,144539299629.68707
2272,606689776.0,30828.06726833302,146971676469.17728
2273,607767776.0,30305.6054756515,149607120949.64987
2274,608845776.0,29765.924478492525,152311015952.80457
2275,609923776.0,29235.412694317267,154959019861.57535
2276,611001776.0,28736.07950635098,157441568604.11627
2277,612079776.0,28285.492515677677,159665875146.34442
2278,613157776.0,27897.181131439316,161556242505.11456
2279,614235776.0,27581.225625066112,163053423903.05768
2280,615313776.0,27344.852883912466,164113586420.79532
2281,616391776.0,27192.944041771276,164707254708.81076
2282,617469776.0,27128.41374838569,164818467433.37714
2283,618547776.0,27152.449857207965,164444277044.70734
2284,619625776.0,27264.613767962997,163594654118.96747
2285,620703776.0,27462.8031163079,162292806828.55417
2286,621781776.0,27743.07607357814,160575878881.22018
2287,622859776.0,28099.33551171718,158495930316.8782
2288,623937776.0,28522.877322164084,156121020020.75183
2289,625015776.0,29001.827140955385,153536084531.34952
2290,626093776.0,29520.531726659694,150843142040.0425
2291,627171776.0,30059.041903644767,148160164311.9642
2292,628249776.0,30592.920763134614,145617817886.60397
2293,629327776.0,31093.707670798874,143353305915.89038
2294,630405776.0,31530.400426185308,141500915114.12564
2295,631483776.0,31872.18392244648,140179714312.0677
2296,632561776.0,32092.25378557122,139480067916.97015
2297,633639776.0,32172.014773433206,139451757452.09604
2298,634717776.0,32104.45787191361,140096826146.29083
2299,635795776.0,31895.530195915704,141369275922.23776
2300,636873776.0,31562.969056037244,143181710837.52307
2301,637951776.0,31133.051787269793,145416937003.05072
2302,639029776.0,30636.41609618534,147941433672.12643
2303,640107776.0,30104.169534333465,150617834654.81418
2304,641185776.0,29565.056867980224,153314650371.32642
2305,642263776.0,29043.87934495595,155912693380.5981
2306,643341776.0,28560.959270923446,158308551451.63052
2307,644419776.0,28132.290894430967,160415861286.82022
2308,645497776.0,27770.04071412511,162165187771.24426
2309,646575776.0,27483.154854089036,163503180802.16196
2310,647653776.0,27277.929379366487,164391496051.62628
2311,648731776.0,27158.47257147683,164805797370.33374
2312,649809776.0,27127.03236902884,164735030708.2228
2313,650887776.0,27184.183659313916,164181071068.5553
2314,651965776.0,27328.877016146038,163158783402.2975
2315,653043776.0,27558.349830841864,161696490739.2632
2316,654121776.0,27867.898273174727,159836793025.80005
2317,655199776.0,28250.509435442647,157637612919.85297
2318,656277776.0,28696.363368538437,155173245892.58954
2319,657355776.0,29192.241957435406,152535051651.08066
2320,658433776.0,29720.933785939607,149831246216.09012
2321,659511776.0,30260.805763044285,147185073859.52084
2322,660589776.0,30785.81395969098,144730542677.99432
2323,661667776.0,31266.30861502416,142605045347.42944
2324,662745776.0,31670.970673004893,140938727883.1896
2325,663823776.0,31969.996159334063,139841480495.03256
2326,664901776.0,32139.17607870905,139389683281.57843
2327,665979776.0,32163.941173706877,139615753198.47626
2328,667057776.0,32042.10457692935,140503397741.2147
2329,668135776.0,31784.29314217568,141990023556.24493
2330,669213776.0,31411.89908415814,143975555478.88278
2331,670291776.0,30953.328638070645,146335112672.0296
2332,671369776.0,30439.804562241392,148932397048.7767
2333,672447776.0,29901.81365144941,151631279487.01172
2334,673525776.0,29366.746873903656,154304293534.72583
2335,674603776.0,28857.747171356197,156837884198.5391
2336,675681776.0,28393.47436699282,159134961131.07788
2337,676759776.0,27988.421840654777,161115561065.52896
2338,677837776.0,27653.47963673156,162716387845.98923
2339,678915776.0,27396.54026291285,163889833799.4288
2340,679993776.0,27223.033931197024,164602901653.8116
2341,681071776.0,27136.34195584149,164836291812.30008
2342,682149776.0,27138.071765322973,164583807681.4774
2343,683227776.0,27228.19209514559,163852155408.46994
2344,684305776.0,27405.03027171576,162661160411.2951
2345,685383776.0,27665.131532456377,161044376430.6459
2346,686461776.0,28002.978464874363,159050008261.4509
2347,687539776.0,28410.57232140681,156741991802.6235
2348,688617776.0,28876.893692273745,154200961335.2018
2349,689695776.0,29387.295702691084,151524677949.62543
2350,690773776.0,29922.946036103134,148827308015.00287
2351,691851776.0,30460.525524320125,146236778553.596
2352,692929776.0,30972.49228208966,143889408025.328
2353,694007776.0,31428.27705292611,141921281685.65164
2354,695085776.0,31796.693142348475,140456561508.76862
2355,696163776.0,32049.528616191506,139594071193.0867
2356,697241776.0,32165.749763839227,139394711841.6967
2357,698319776.0,32135.208327649823,139872855648.58405
2358,699397776.0,31960.6018178585,140994219666.94913
2359,700475776.0,31656.941510144225,142680877501.83817
2360,701553776.0,31248.735697299522,144821882952.7591
2361,702631776.0,30765.920317252392,147286568874.11877
2362,703709776.0,30239.800325080912,149937494888.38092
2363,704787776.0,29699.91152212611,152640959116.9265
2364,705865776.0,29172.132982071522,155274247049.10236
2365,706943776.0,28677.92026229468,157729785184.02884
2366,708021776.0,28234.31815498362,159916889950.06927
2367,709099776.0,27854.40004296988,161761927634.90588
2368,710177776.0,27547.86543868345,163207599854.56015
2369,711255776.0,27321.628658451897,164211887813.96188
2370,712333776.0,27180.312087912258,164747012012.5777
2371,713411776.0,27126.608582643257,164798625403.2395
2372,714489776.0,27161.503966751436,164365360593.2708
2373,715567776.0,27284.360446218376,163458785425.49655
2374,716645776.0,27492.862430191766,162103771825.45276
2375,717723776.0,27782.823717809293,160339234966.25723
2376,718801776.0,28147.854542726367,158219138371.59158
2377,719879776.0,28578.894306803726,155813570849.44684
2378,720957776.0,29063.63805166956,153209571628.1304
2379,722035776.0,29585.92995457126,150511210070.0983
2380,723113776.0,30125.271451658828,147838241021.11017
2381,724191776.0,30656.690440870618,145322528399.50494
2382,725269776.0,31151.31129275453,143101492135.03833
2383,726347776.0,31577.982684239196,141308259937.0694
2384,727425776.0,31906.15894948975,140059104922.85886
2385,728503776.0,32109.820406367286,139439988899.56152
2386,729581776.0,32171.641206591197,139495102064.95444
2387,730659776.0,32086.176719875555,140220467033.94354
2388,731737776.0,31860.932053789184,141564528604.4413
2389,732815776.0,31514.897251055452,143435546234.64557
2390,733893776.0,31075.11336722906,145713596579.477
2391,734971776.0,30572.468340666845,148264060403.90332
2392,736049776.0,30037.90681116778,150949834756.16034
2393,737127776.0,29499.750951221184,153640657633.69614
2394,738205776.0,28982.264266937447,156219140599.7233
2395,739283776.0,28505.22037752803,158583928059.54364
2396,740361776.0,28084.113271150287,160650758351.46176
2397,741439776.0,27730.681646792345,162352221935.18372
2398,742517776.0,27453.5177412903,163636866850.46652
2399,743595776.0,27258.62707207263,164468115386.6375
2400,744673776.0,27149.8750131561,164823291671.95316
2401,745751776.0,27129.297097776893,164692937284.70947
2402,746829776.0,27197.269208039856,164080507766.49347
